oare_id,sentence_uuid,transliteration,transliteration_with_annotations,translation
d0e6d8b8-2fb3-4d4f-a307-50b639ed2128,8c3c5d88-be17-4444-b441-df20559707d2,,,"He answered: I will not take your iṣurtu-documents, but you must pay 40 minas of silver to the šakkanakkus."
d0e6d8b8-2fb3-4d4f-a307-50b639ed2128,c44c07d1-3227-498d-b1b2-e3c56f580f8c,,,"I said this to Ušinalam before your envoys and the plenary assembly of the Burušhaddum colony, but he refused. My dear lords, <gap> the tablet from the Burušhaddum colony and the tablet from Ušinalam that Ibaya’s son and Ušinalam’s servant brought, that the envoys from the City and the plenary assembly of the Kanesh colony heard, and on the basis of which tablets they led me away and I satisfied Ušinalam-both those two earlier tablets which the envoys of the City and the plenary assembly of the Kanesh colony heard and which have been entrusted (for safe-keeping), plus the tablet, a missive from the plenary assembly of the Burušhaddum colony, that Ilī-bāni and Huraṣānum bring to the plenary assembly of the Kanesh colony-those three tablets you must seal for Buziya, the envoy from the City, and entrust them so that he brings them to the City."
d0e6d8b8-2fb3-4d4f-a307-50b639ed2128,afdd63c4-fe56-48df-ab1d-c8b21cf8b709,,,"If Buziya has left, then entrust them to a reliable affiliated trader. You gave me a tablet saying: Go and confirm the witnesses, so either in the Kanesh colony or in the Burušhaddum colony <gap> the price of the wool of Ušinalam <gap>"
d1264be8-bf53-4743-ad89-e4fb4eb268cc,d563f64b-cdf3-4991-b3c9-ced91e3a2362,a-na a-lá-ḫi-im qí-bi₄-ma um-ma SIG₅-pí-a-šur ù MAN-a-šur a-na-kam i-na ma-ṭá KÙ.BABBAR MAN-a-šur e-pu-lu KÙ.BABBAR ša SIG₅-pì-a-šur a-ḫu-ni a-ta a-ma-kam ší-gi₅-is-ma KÙ.BABBAR <gap> wa-li-a kà-ṣa-ru-um ša a-šur-be-el-ša-du-i KÙ.BABBAR a-dí ša-ḫu-tí-a e-pu-lu KÙ.BABBAR šu-mì ṭá-ḫu KÙ.BABBAR ki-ma tal-qé-ú ir-ta-kà a-šar,"a-na a-lá-ḫi-im qí-bi₄-ma {to say, speak, command} um-ma SIG₅-pí-a-šur ù MAN-a-šur a-na-kam {here, to/as far as/from here} i-na ma-ṭá {to be(come) many, numerous} KÙ.BABBAR {silver, price; money} MAN-a-šur e-pu-lu {to pay; answer; to be (too) late} KÙ.BABBAR {silver, price; money} ša SIG₅-pì-a-šur a-ḫu-ni a-ta a-ma-kam {there, from there} ší-gi₅-is-ma KÙ.BABBAR {silver, price; money} <gap> wa-li-a kà-ṣa-ru-um {packing-supervisor; function as packing-supervisor} ša a-šur-be-el-ša-du-i KÙ.BABBAR {silver, price; money} a-dí ša-ḫu-tí-a e-pu-lu {to pay; answer; to be (too) late} KÙ.BABBAR {silver, price; money} šu-mì ṭá-ḫu {to be(come) near to, approach} KÙ.BABBAR {silver, price; money} ki-ma tal-qé-ú {to suffer; to take, take over} ir-ta-kà {breast, chest, breasts, to turn s.o.'s breast = put to flight, to retreat, breastplate, breast-piece, front, edge, frontage, opposite, towards, against; (a kind of song) jB} a-šar",To Al-ahum from Damiq-pī-Aššur and Puzur-Aššur:
d1e9ba56-9a8c-4e1c-b704-3bc8e049b513,9328f3b4-23c5-4d47-8f97-20ea376faac6,a-na a-lá-ḫi-im qí-bi-ma um-ma PUZUR₄-a-šur ½ ma-na 2 GÍN KÙ.BABBAR ku-nu-ki-a a-na e-na-nim DUMU a-bi₄-a i-na pu-ru-uš-ḫa-dim e-zi-ib KÙ.BABBAR ku-nu-ki-a li-dí-na-kum i-na É-tí-kà li-ib-ší 1 ½ SÌLA ri-iš-tám iš-ra-am ù mu-sà-ra-am a-da-aḫ-ší mì-ma a-ni-im kà-al-kà wa-ar-du-um ša šu-sú-in DUB.SAR na-áš-a-kum,"a-na a-lá-ḫi-im qí-bi-ma {to say, speak, command} um-ma PUZUR₄-a-šur ½ ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} 2 GÍN {shekel} KÙ.BABBAR {silver, price; money} ku-nu-ki-a {seal} a-na e-na-nim {(a plant) jB lex.} DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} a-bi₄-a i-na pu-ru-uš-ḫa-dim e-zi-ib KÙ.BABBAR {silver, price; money} ku-nu-ki-a {seal} li-dí-na-kum {Ass. base for} i-na É-tí-kà {house} li-ib-ší 1 ½ SÌLA ri-iš-tám iš-ra-am ù mu-sà-ra-am {belt, (metal) band; (flower, vegetable) bed} a-da-aḫ-ší {(an alliaceous plant)} mì-ma {anything, something; everything, all; everything, all} a-ni-im {this, those, this matter, one way or another, various, some ..., others ..., thus, in the same way} kà-al-kà wa-ar-du-um {slave, servant; slavery, status as slave, vassalage, (political) servitude} ša šu-sú-in DUB.SAR na-áš-a-kum {to lift, carry; to be distant; withdraw}",To Al-ahum from Puzur-Aššur:
d2338f2f-a756-4923-a932-bca844102cd5,2ede2ecf-02b4-4610-93d8-ab6111181238,ma-na SÍG.ḪI.A i-nu-mì 1 ma-na SÍG.ḪI.A a-na nu-a-im ša-a-al i-ṣú-ra-tim a-dí-nu 5,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} SÍG.ḪI.A i-nu-mì {when; in those days; then, since then} 1 ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} SÍG.ḪI.A a-na nu-a-im {unintelligent; barbarian, stupid (person)} ša-a-al {to cough; to ask} i-ṣú-ra-tim {drawing, plan, design(s), inscribed document, writing-board} a-dí-nu {Ass. base for} 5",Threes minas of wool when I gave 1 mina of wool to the native of ’Birds-Town’.
d2338f2f-a756-4923-a932-bca844102cd5,5aabb301-ca4d-4514-a864-caeaa58120e0,ma-na SÍG.ḪI.A ša iš-tù té-ga-ra-ma a-ni-iš-ú 5,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} SÍG.ḪI.A ša iš-tù té-ga-ra-ma a-ni-iš-ú {to lift, carry; to be distant; withdraw} 5",5 minas of wool which I had brought from Tegarama.
d2338f2f-a756-4923-a932-bca844102cd5,30a2b9da-21be-4b0e-8f5d-16c05ff97b9b,ma-na SÍG.ḪI.A ša É-be-et kà-ri-im 1 ½,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} SÍG.ḪI.A ša É-be-et {house} kà-ri-im 1 ½",5 minas of wool of the kārum-office.
d2338f2f-a756-4923-a932-bca844102cd5,f26d726e-de13-4acb-ac93-80dafb64ea2b,ma-na SÍG.ḪI.A ni-qí-a-am ša a-na sú-in a-qí-ú 2 ½,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} SÍG.ḪI.A ni-qí-a-am {(a month) OB(N.Mes.), Mari; offering, sacrifice, libation, sacrificer} ša a-na sú-in a-qí-ú {to pour (a libation), sacrifice} 2 ½","1 ½ mina of wool, a gift which I offered to Suen."
d2338f2f-a756-4923-a932-bca844102cd5,5c4b1182-2d2c-49a6-b0e0-159dd537b1b3,ma-na SÍG.ḪI.A ni-qí-a-am ša a-na a-na-a a-qí-ú 9,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} SÍG.ḪI.A ni-qí-a-am {(a month) OB(N.Mes.), Mari; offering, sacrifice, libation, sacrificer} ša a-na a-na-a a-qí-ú {to pour (a libation), sacrifice} 9",2 ½ minas of wool a gift which I offered to Anna.
d2338f2f-a756-4923-a932-bca844102cd5,f551353c-a363-4385-9c70-20d92be59f43,ma-na SÍG.ḪI.A i-na ša en-um-a-šùr i-dí-na-ni,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} SÍG.ḪI.A i-na ša en-um-a-šùr i-dí-na-ni {Ass. base for}",9 minas of wool from what Ennum-Aššur had given me.
d2338f2f-a756-4923-a932-bca844102cd5,2d9669e7-2c37-4412-9b60-d8c11e368076,ŠU.NÍGIN 21 ma-na a-na am-tim e-zi-ib,"ŠU.NÍGIN {together, at the same time, to divide equally, altogether, in total; for the first time} 21 ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} a-na am-tim {maid, female slave, servant of DN, slave of the palace, royal concubine, royal slave, position as a royal slave; status of a female slave} e-zi-ib",In all 21 minas I left to the maid.
d290a525-1284-44b3-b12f-e222484dcc44,362fffee-f221-40aa-8a99-51f778e04c17,i-nu-mì i-dí-a-bu-um a-wa-sú iq-bi-ú 10 ma-na KÙ.BABBAR a-na ša-lim-a-šùr i-dí-in,"i-nu-mì {when; in those days; then, since then} i-dí-a-bu-um a-wa-sú {word; matter} iq-bi-ú {to say, speak, command} 10 ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} a-na ša-lim-a-šùr i-dí-in {Ass. base for}",When
d290a525-1284-44b3-b12f-e222484dcc44,b23a0ff0-09bf-4d66-9d8c-0d4649a45086,um-ma šu-ut-ma i-na ṣí-ba-at KÙ.BABBAR-pí-a li-il₅-qé,"um-ma šu-ut-ma i-na ṣí-ba-at {seizure; (addition =) interest; (= *ṣ.* I or II ?) NB; (or *s/ṣ/zib/ptum*) mng. unkn. OA} KÙ.BABBAR-pí-a {silver, price; money} li-il₅-qé {to suffer; to take, take over}",He
d290a525-1284-44b3-b12f-e222484dcc44,43ab3839-7c28-4ddb-988c-0430b66a0d88,IGI šu-{d}EN.LÍL IGI ṣí-lu-lu,IGI šu-{d}EN.LÍL IGI ṣí-lu-lu,"Witnessed by Šu-Illil, by Ṣilūlu."
d5330fc7-87de-45dc-8dfd-40f375879a75,2445dbfb-7047-4e4a-aeef-6d74a7b4e7a6,i-ṣé-er i-dí-a-bi₄-im a-mur-IŠTAR i-šu-ú iš-tù ḫa-mu-uš-tim ša da-la-áš ù du-ùḫ-ni-iš,"i-ṣé-er i-dí-a-bi₄-im a-mur-IŠTAR i-šu-ú iš-tù ḫa-mu-uš-tim {group of five, overseer of a group of five (merchants); a fifth} ša da-la-áš ù du-ùḫ-ni-iš",Iddin-abim owes 14 minas refined silver to Amur-Ištar.
d5330fc7-87de-45dc-8dfd-40f375879a75,df5ea704-7aac-4d5b-85b5-08d8c1f4700e,a-na 43 ḫa-am-ša-tim i-ša-qal šu-ma i-ma-lá u₄-me-šu lá iš-qúl 1 ½ GÍN.TA,"a-na 43 ḫa-am-ša-tim {group of five, overseer of a group of five (merchants); a fifth} i-ša-qal {to take away; to weigh, pay; balance, suspend} šu-ma i-ma-lá {to tear out; to be(come) full; fill up (with = acc.)} u₄-me-šu lá {to be(come) little} iš-qúl {to take away; to weigh, pay; balance, suspend} 1 ½ GÍN.TA {shekel}",From the hamuštum of Da-la-áš he has 43 weeks to pay.
d5330fc7-87de-45dc-8dfd-40f375879a75,ac86a3bb-96a5-4e42-9bb3-cbc66ae504f7,i ITU.KAM a-na 1 ma-na-im ú-ṣa-áb 5 ⅔,"i ITU.KAM {[ITI; also ITI.1.KAM; OA ITI.KAM; NB astr. ÁB]} a-na 1 ma-na-im {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} ú-ṣa-áb {to sit (down); dwell; to add, increase} 5 ⅔",If by the end of the term he does not pay 1 ½ shekels per month per mina will be added.
d5330fc7-87de-45dc-8dfd-40f375879a75,6def5e03-7c43-45b7-ad4a-760d6e4a4f94,ma-na 5 GÍN ša a-šùr-e-mu-qí IGI a-šùr-i-mì-tí IGI šu-a-nim i-šé-ra-tim wa-ar-ki-a-tim i-ma-ar,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} 5 GÍN {shekel} ša a-šùr-e-mu-qí IGI a-šùr-i-mì-tí IGI šu-a-nim i-šé-ra-tim wa-ar-ki-a-tim i-ma-ar",5 ⅔ minas 5 shekels to Aššur-emūqī.
d9058197-10a1-4a9f-b722-74d11f358762,1b5b9f45-1885-43c0-9c84-08ba3f382a83,ša-lim-a-šùr iṣ-ba-at-ni-a-tí-ma,ša-lim-a-šùr iṣ-ba-at-ni-a-tí-ma,Šalim-Aššur siezed us
d9058197-10a1-4a9f-b722-74d11f358762,60e07ddc-a18a-4c44-bf8e-66f6e778545e,um-ma šu-ut-ma a-na šu-be-lim ù en-na-sú-in-ma KÙ.BABBAR 1 GÚ ù 2 GÚ a-na ḫu-bu-ul a-bi₄-ku-nu i-na na-ru-qí-a ú-ša-qí-il₅ ba-a-nim ṭup-pè-e ša ḫu-bu-ul a-bi₄-ku-nu am-ra-ma KÙ.BABBAR-pì šu-uq-lá-nim,"um-ma šu-ut-ma a-na šu-be-lim ù en-na-sú-in-ma KÙ.BABBAR {silver, price; money} 1 GÚ ù 2 GÚ a-na ḫu-bu-ul {pit, trench; debt; interest-bearing loan; interest, (interest-bearing) debt, on loan, creditor, debtor's prison} a-bi₄-ku-nu i-na na-ru-qí-a {leather bag, investment capital} ú-ša-qí-il₅ {to take away; to weigh, pay; balance, suspend} ba-a-nim ṭup-pè-e {younger brother, second in rank; mark on skin, mole; (clay) tablet, document, letter, to write, read a tablet; very plump} ša ḫu-bu-ul {pit, trench; debt; interest-bearing loan; interest, (interest-bearing) debt, on loan, creditor, debtor's prison} a-bi₄-ku-nu am-ra-ma {pile of bricks; to see; to pile up bricks} KÙ.BABBAR-pì {silver, price; money} šu-uq-lá-nim","and said to Šu-Bēlum and Enna-Suen. I have paid some 1 or 2 talents of silver for your father’s debt out of my joint-stock capital. Come on, look at the tablets concerning your father’s debt and pay me my silver."
d9058197-10a1-4a9f-b722-74d11f358762,b40828a4-8358-42d0-abc8-55428da4ced0,um-ma šu-nu-ma ṭup-pu me-eḫ-ru ša a-bi₄-ni i-na ku-nu-uk šu-{d}EN.LÍL a-mur-IŠTAR ù šu-a-nim kà-an-ku-ma i-na a-lim{ki} i-ba-ší-ú šu-ma-ba i li-bi₄ a-bi₄-ni ta-áb-tù-ra-am ša-al-ma-am i-na a-lim{ki} lá-qá-am lá ta-mu-a,"um-ma šu-nu-ma ṭup-pu {younger brother, second in rank; mark on skin, mole; (clay) tablet, document, letter, to write, read a tablet; very plump} me-eḫ-ru {pl. m. & f. [GABA.RI]} ša a-bi₄-ni i-na ku-nu-uk {seal} šu-{d}EN.LÍL a-mur-IŠTAR ù šu-a-nim kà-an-ku-ma {to seal; (a type of oil) Mari} i-na a-lim{ki} i-ba-ší-ú šu-ma-ba i li-bi₄ {bladder; inner body; heart; (part of a house) Nuzi} a-bi₄-ni ta-áb-tù-ra-am ša-al-ma-am i-na a-lim{ki} lá-qá-am {to suffer; to take, take over} lá {to be(come) little} ta-mu-a {to swear}","They said: Our father’s tablets and copies were sealed with the seals of Šu-Illil, Amur-Ištar and Šu-Amun, and they are in the City. If indeed you can establish anything as owed by our father, will you refuse to take it complete in the city?"
d9058197-10a1-4a9f-b722-74d11f358762,2981d11e-6611-4de2-abb1-5af276b2cdad,um-ma ša-lim-a-šùr-ma a-na šu-be-lim-ma KÙ.BABBAR ša eq-lim a-na-ku pá-ḫu-ra-am qá-bi₄-a-ku mì-šu-um iš-tí DUMU da-da KÙ.BABBAR i-na ḫa-ḫi-im tal-qé,"um-ma ša-lim-a-šùr-ma a-na šu-be-lim-ma KÙ.BABBAR {silver, price; money} ša eq-lim {field; terrain, cultivated field, glebe, prebendary f., to enjoy usufruct of f., on uncultivated land, f. in the desert, terrain, territory, waterless terrain, easy terrain, difficult, hostile, friendly terrain, area; squared total, distance, overland, in the countryside, wild} a-na-ku {I; me, as for me} pá-ḫu-ra-am qá-bi₄-a-ku {to say, speak, command} mì-šu-um iš-tí DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} da-da KÙ.BABBAR {silver, price; money} i-na ḫa-ḫi-im tal-qé {to suffer; to take, take over}",Šalim-Aššur answered Šu-Bēlum: I have personally promised to collect the silver that is in Anatolia. Why have you taken silver from Dada’s son in Hahhum?
d9058197-10a1-4a9f-b722-74d11f358762,76bbf133-23d0-4492-9140-e5bddaffebaa,um-ma šu-be-lúm-ma ke-na al-qé,"um-ma šu-be-lúm-ma ke-na {yes!} al-qé {to suffer; to take, take over}","Šu-Bēlum answered: Yes, I took it."
d9058197-10a1-4a9f-b722-74d11f358762,f5893df3-d52d-46dc-b77e-cc2a716c0d80,ù en-na-sú-in iš-al-ma um-ma šu-ut-ma mì-šu-um i tí-me-el-ki-a KÙ.BABBAR tal-qé,"ù en-na-sú-in iš-al-ma {to cough; to ask} um-ma šu-ut-ma mì-šu-um i tí-me-el-ki-a KÙ.BABBAR {silver, price; money} tal-qé {to suffer; to take, take over}","So he asked Enna-Suen, saying: Why have you taken silver in Timelkiya?"
d9058197-10a1-4a9f-b722-74d11f358762,5a42db98-1647-4de1-92a6-7001a474b466,um-ma šu-ut-ma šu-ma al-qé a-dá-gal-šu lá i-ba-ší,"um-ma šu-ut-ma šu-ma al-qé {to suffer; to take, take over} a-dá-gal-šu {to see, look} lá {to be(come) little} i-ba-ší","He answered: I shall look whether I took any, but there is nothing."
d9058197-10a1-4a9f-b722-74d11f358762,acf495fb-47e6-438c-80c5-314a66b21435,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,"a-na a-wa-tim {word; matter} a-ni-a-tim {this, those, this matter, one way or another, various, some ..., others ..., thus, in the same way} kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma {Ass. base for} ší-bu-tí-ni {[(NAM.)AB.BA; ŠU.GI- ; NB LÚ.AB.BA.MEŠ]} IGI GÍR {sword, dagger, dagger (worn in) belt, knife; released, unhitched, loosed, enfeebled} ša a-šùr ni-dí-in {Ass. base for}",The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur’s dagger.
d9058197-10a1-4a9f-b722-74d11f358762,5a7cb14a-d07e-4ba6-b0ed-b3a93c580627,IGI a-ku-za IGI lá-li IGI šu-ku-bi₄-im IGI,IGI a-ku-za IGI lá-li IGI šu-ku-bi₄-im IGI,"Witnessed by Akuza, by Lalum, by Šu-Kūbum, by Aššur-imittī, by Itūr-ilī."
d952a32d-82a4-498b-a986-45926b5f05b8,91449909-f13e-4b9a-9bd0-51472d0bb8d5,kà-ru-um ḫa-ḫu-um dí-nam i-dí-in-ma,"kà-ru-um ḫa-ḫu-um dí-nam {legal decision; lawsuit, trial} i-dí-in-ma {to judge}",The Hahhum colony has passed a verdict:
d952a32d-82a4-498b-a986-45926b5f05b8,2fd3df93-3114-4896-adc3-c008bf90f909,šu-ma šu-be-lúm ù en-na-sú-in me-er-ú i-dí-a-bi₄-im <gap> a-na kà-ri-im kà-ni-iš{ki} lá i-li-ku-ma iš-tí šál-ma-a-šùr lá i-na-me-ru-ú-ma a-li i-ma-gu₅-ru-ni lá e-ta-wu-ú lu-qú-tám a-na šál-ma-a-šùr ú-šu-ru-ú,"šu-ma šu-be-lúm ù en-na-sú-in me-er-ú {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} i-dí-a-bi₄-im <gap> a-na kà-ri-im kà-ni-iš{ki} lá {to be(come) little} i-li-ku-ma {to go} iš-tí šál-ma-a-šùr lá {to be(come) little} i-na-me-ru-ú-ma a-li {where?} i-ma-gu₅-ru-ni {travel provisions on a ship; to consent, agree} lá {to be(come) little} e-ta-wu-ú lu-qú-tám {goods} a-na šál-ma-a-šùr ú-šu-ru-ú {exempt; released, loosened}","If Šu-Bēlum and Enna-Suen, Iddin-abum’s sons, do not go to the Kanesh colony and do not meet with Šalim-Aššur and do not discuss in order to come to an agreement, then they must release the goods to Šalim-Aššur."
d952a32d-82a4-498b-a986-45926b5f05b8,151aa327-600b-46e8-86f7-cf0a0085543b,a-ba pá-šé-er a-wa-tim,a-ba pá-šé-er a-wa-tim {word; matter},Aba was the arbitrator.
d9b1b46b-cb94-4a71-b5b8-5245e8890093,80a0ab98-ccc8-4afe-8397-a55105847ff9,dan-a-šùr sí-ki e-na-sú-in DUMU i-dí-a-bi₄-im ú-kà-al-ma a-na ḫa-nu DUMU i-tur₄-DINGIR a-na qá-ta-tim i-dí-šu,"dan-a-šùr sí-ki {hem, fringe, to hold/seize hem; mongoose} e-na-sú-in DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} i-dí-a-bi₄-im ú-kà-al-ma a-na ḫa-nu DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} i-tur₄-DINGIR a-na qá-ta-tim i-dí-šu {to throw (down); lay down}",Dan-Aššur detains Enna-Suen son of Iddin-abum and he gave him to Hanu son of Itūr-ilī as guarantor.
d9b1b46b-cb94-4a71-b5b8-5245e8890093,b1fe9c4f-e9ba-4539-8f49-be08543be638,um-ma dan-a-šùr-ma a-wi-lam tù-ta-ra-am šu-ma a-wi-lam lá tù-ta-e-ra-am a-na 12 ma-na KÙ.BABBAR ù ṣí-ba-tí-šu ša ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-bi-šu ta-za-za-am,"um-ma dan-a-šùr-ma a-wi-lam {man, human being, husband, person, one, one another, one ... the other, free citizen, citizen, no gentleman, man (i.e. ruler) of Ešnunna, slave; humanity} tù-ta-ra-am {to turn, return; become (again)} šu-ma a-wi-lam {man, human being, husband, person, one, one another, one ... the other, free citizen, citizen, no gentleman, man (i.e. ruler) of Ešnunna, slave; humanity} lá {to be(come) little} tù-ta-e-ra-am {to turn, return; become (again)} a-na 12 ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} ù ṣí-ba-tí-šu {seizure; (addition =) interest; (= *ṣ.* I or II ?) NB; (or *s/ṣ/zib/ptum*) mng. unkn. OA} ša ṭup-pì-im {younger brother, second in rank; mark on skin, mole; (clay) tablet, document, letter, to write, read a tablet; very plump} ḫa-ar-mì-im {enclosed in envelope; (male) lover, consort; (or *harhubbāšir*) (a plant) jB [HAR.HUM.BA.ŠIR ?]; also (a mineral) [NA4.HAR.HUM/HU.BA.ŠIR]} ša ḫu-bu-ul {pit, trench; debt; interest-bearing loan; interest, (interest-bearing) debt, on loan, creditor, debtor's prison} a-bi-šu ta-za-za-am {to stand}",Dan-Aššur said: You will return the man. If you have not returned the man you will be responsible for 12 minas of silver and its interest in accordance with the certified tablet concerning his father’s debt.
d9b1b46b-cb94-4a71-b5b8-5245e8890093,3b3098df-2889-4cdc-a1f8-f88b94b61772,um-ma e-na-sú-in-ma ša a-na ma-nim ḫa-bu-lu,"um-ma e-na-sú-in-ma ša a-na ma-nim {who?, who(so)ever; everyone who, each, every (single) person, anyone else; what?; who(so)ever, nobody, everybody} ḫa-bu-lu",Enna-Suen said: For his debt to whom?
